x_loc,y_loc,game_clock,shot_clock,quarter
32.05175,28.55699,696.09,14.25,1
31.97564,28.08429,696.05,14.22,1
31.90226,27.58119,696.01,14.18,1
31.79705,27.09783,695.97,14.15,1
31.69056,26.59238,695.93,14.11,1
31.55804,26.14089,695.89,14.08,1
31.41273,25.69818,695.85,14.04,1
31.20882,25.15154,695.81,14.01,1
30.97094,24.6217,695.77,13.97,1
30.71358,24.09073,695.73,13.94,1
30.41951,23.57309,695.7,13.9,1
30.07781,23.069,695.66,13.87,1
29.71729,22.58648,695.61,13.83,1
29.34593,22.11608,695.58,13.8,1
28.9527,21.67517,695.53,13.76,1
28.53681,21.25271,695.5,13.73,1
28.0992,20.84239,695.46,13.69,1
27.63403,20.44329,695.42,13.66,1
27.15473,20.05948,695.38,13.62,1
26.65388,19.68528,695.34,13.59,1
26.13501,19.32802,695.3,13.56,1
25.59436,18.98725,695.26,13.52,1
25.06684,18.67979,695.22,13.49,1
24.55079,18.37358,695.18,13.45,1
24.02439,18.08548,695.14,13.42,1
23.47074,17.81264,695.1,13.38,1
22.91664,17.55855,695.06,13.35,1
22.35952,17.31548,695.02,13.31,1
21.80377,17.06643,694.98,13.28,1
21.26288,16.8173,694.94,13.24,1
20.71705,16.59261,694.9,13.21,1
20.19405,16.38573,694.86,13.17,1
19.67342,16.1921,694.82,13.14,1
19.17494,15.99947,694.78,13.1,1
18.67624,15.80347,694.74,13.07,1
18.1882,15.60859,694.7,13.03,1
17.72973,15.4231,694.66,13,1
17.28918,15.23323,694.62,12.96,1
16.87547,15.08746,694.58,12.93,1
16.48572,14.95031,694.54,12.89,1
16.13904,14.82725,694.5,12.86,1
15.82638,14.70769,694.46,12.82,1
15.54212,14.60328,694.42,12.79,1
15.28454,14.50179,694.38,12.75,1
15.03235,14.40007,694.34,12.72,1
14.80178,14.30193,694.3,12.68,1
14.5885,14.21211,694.26,12.65,1
14.37578,14.15626,694.22,12.61,1
14.13663,14.14194,694.18,12.58,1
13.92357,14.16793,694.14,12.54,1
13.74139,14.19666,694.1,12.51,1
13.54009,14.18366,694.06,12.48,1
13.33299,14.18306,694.02,12.44,1
13.12738,14.17018,693.98,12.41,1
12.91827,14.16349,693.94,12.37,1
12.71652,14.12879,693.9,12.34,1
12.50293,14.10772,693.86,12.3,1
12.28583,14.07822,693.82,12.27,1
12.06969,14.07333,693.78,12.23,1
11.86697,14.07874,693.74,12.2,1
11.67994,14.08206,693.7,12.16,1
11.49569,14.0694,693.66,12.13,1
11.40879,14.035,693.62,12.09,1
11.39554,13.93306,693.58,12.06,1
11.40635,13.78371,693.54,12.02,1
11.43697,13.59207,693.5,11.99,1
11.51978,13.43286,693.46,11.95,1
11.60803,13.27321,693.42,11.92,1
11.6851,13.13543,693.38,11.88,1
11.82083,12.93536,693.34,11.85,1
